Federative_Unit,NM_MUN,Lula_votes,Lula_per,Jair_votes,Jair_per
Paraná,Verê,3161,53.74,2721,46.26
Paraná,Virmond,1308,46.35,1514,53.65
Paraná,Vitorino,1770,39,2768,61
Paraná,Wenceslau Braz,3992,36,7098,64
Paraná,Xambrê,1703,40.58,2494,59.42
Pernambuco,Abreu E Lima,38412,58.72,27008,41.28
Pernambuco,Afogados Da Ingazeira,16835,77.9,4776,22.1
Pernambuco,Afrânio,10057,77.71,2885,22.29
Pernambuco,Agrestina,11902,76.49,3659,23.51
Pernambuco,Água Preta,10942,74.63,3720,25.37
Pernambuco,Águas Belas,17762,78.6,4837,21.4
Pernambuco,Alagoinha,8364,88.02,1138,11.98
Pernambuco,Aliança,14929,71.4,5979,28.6
Pernambuco,Altinho,9970,76.92,2992,23.08
Pernambuco,Amaraji,8717,68.82,3949,31.18
Pernambuco,Angelim,5227,78.17,1460,21.83
Pernambuco,Araçoiaba,9158,70.33,3863,29.67
Pernambuco,Araripina,34412,79.26,9004,20.74
Pernambuco,Arcoverde,28536,74.46,9790,25.54
Pernambuco,Barra De Guabiraba,4921,63.74,2800,36.26
Pernambuco,Barreiros,14258,64.6,7814,35.4
Pernambuco,Belém De Maria,5248,74.55,1792,25.45
Pernambuco,Belém Do São Francisco,9609,84.42,1774,15.58
Pernambuco,Belo Jardim,32048,70.2,13602,29.8
Pernambuco,Betânia,5988,88.75,759,11.25
Pernambuco,Bezerros,26858,72.3,10289,27.7
Pernambuco,Bodocó,17617,89.23,2126,10.77
Pernambuco,Bom Conselho,19659,80.13,4876,19.87
Pernambuco,Bom Jardim,17305,76.62,5280,23.38
Pernambuco,Bonito,15572,67.2,7600,32.8
Pernambuco,Brejão,5727,81.99,1258,18.01
Pernambuco,Brejinho,4672,85.12,817,14.88
Pernambuco,Brejo Da Madre De Deus,17344,69.03,7781,30.97
Pernambuco,Buenos Aires,6756,77.17,1999,22.83
Pernambuco,Buíque,22899,87.09,3394,12.91
Pernambuco,Cabo De Santo Agostinho,86617,68.09,40592,31.91
Pernambuco,Cabrobó,15805,83.18,3196,16.82
Pernambuco,Cachoeirinha,9123,75.81,2911,24.19
Pernambuco,Caetés,12668,90.82,1281,9.18
Pernambuco,Calçado,5190,87.76,724,12.24
Pernambuco,Calumbi,4456,88.43,583,11.57
Pernambuco,Camaragibe,55964,56.44,43186,43.56
Pernambuco,Camocim De São Félix,8654,73.28,3155,26.72
Pernambuco,Camutanga,4017,71.55,1597,28.45
Pernambuco,Canhotinho,9021,72.05,3499,27.95
Pernambuco,Capoeiras,9863,88.18,1322,11.82
Pernambuco,Carnaíba,10147,86.86,1535,13.14
Pernambuco,Carnaubeira Da Penha,7945,92.3,663,7.7
Pernambuco,Carpina,25788,56.03,20237,43.97
Pernambuco,Caruaru,113187,57.69,83013,42.31
Pernambuco,Casinhas,7130,81.77,1590,18.23
Pernambuco,Catende,13519,73.21,4947,26.79
Pernambuco,Cedro,5956,88.17,799,11.83
Pernambuco,Chã De Alegria,6198,71.22,2505,28.78
Pernambuco,Chã Grande,10138,68.35,4695,31.65
Pernambuco,Condado,10795,70.98,4414,29.02
Pernambuco,Correntes,7901,85.23,1369,14.77
Pernambuco,Cortês,5750,72.71,2158,27.29
Pernambuco,Cumaru,8517,77.14,2524,22.86
Pernambuco,Cupira,9813,65.62,5142,34.38
Pernambuco,Custódia,17988,87.42,2589,12.58
Pernambuco,Dormentes,9778,78.93,2610,21.07
Pernambuco,Escada,25986,70.26,10999,29.74
Pernambuco,Exu,17880,87.34,2591,12.66
Pernambuco,Feira Nova,9062,65.44,4785,34.56
Pernambuco,Fernando De Noronha,1068,53.67,922,46.33
Pernambuco,Ferreiros,5599,72.68,2105,27.32
Pernambuco,Flores,10397,86.92,1565,13.08
Pernambuco,Floresta,15151,85.74,2519,14.26
Pernambuco,Frei Miguelinho,7181,72.96,2662,27.04
Pernambuco,Gameleira,7613,69.26,3379,30.74
Pernambuco,Garanhuns,55436,73.75,19731,26.25
Pernambuco,Glória Do Goitá,13365,75.43,4353,24.57
Pernambuco,Goiana,31879,64.56,17502,35.44
Pernambuco,Granito,4689,86.9,707,13.1
Pernambuco,Gravatá,33033,63.41,19063,36.59
Pernambuco,Iati,9037,86.26,1439,13.74
Pernambuco,Ibimirim,12969,88.87,1624,11.13
Pernambuco,Ibirajuba,4176,81.25,964,18.75
Pernambuco,Igarassu,44577,65.07,23927,34.93
Pernambuco,Iguaracy,5738,85.86,945,14.14
Pernambuco,Ilha De Itamaracá,9700,72.29,3719,27.71
Pernambuco,Inajá,9502,90.3,1021,9.7
Pernambuco,Ingazeira,2859,87.7,401,12.3
Pernambuco,Ipojuca,45488,72.2,17518,27.8
Pernambuco,Ipubi,13295,83.16,2692,16.84
Pernambuco,Itacuruba,2829,87.29,412,12.71
Pernambuco,Itaíba,11629,84.1,2199,15.9
Pernambuco,Itambé,13209,72.06,5122,27.94
Pernambuco,Itapetim,7400,82.28,1594,17.72
Pernambuco,Itapissuma,11005,72.04,4271,27.96
Pernambuco,Itaquitinga,6867,68.42,3170,31.58
Pernambuco,Jaboatão Dos Guararapes,204012,55.75,161952,44.25
Pernambuco,Jaqueira,4961,74.51,1697,25.49
Pernambuco,Jataúba,8785,80.83,2083,19.17
Pernambuco,Jatobá,6795,85.46,1156,14.54
Pernambuco,João Alfredo,14346,80.02,3582,19.98
Pernambuco,Joaquim Nabuco,7152,71.25,2886,28.75
Pernambuco,Jucati,6504,85.59,1095,14.41
Pernambuco,Jupi,8003,84.25,1496,15.75
Pernambuco,Jurema,6783,79.14,1788,20.86
Pernambuco,Lagoa De Itaenga,9490,67.96,4474,32.04
Pernambuco,Lagoa Do Carro,8339,70.41,3505,29.59
Pernambuco,Lagoa Do Ouro,6778,85.18,1179,14.82
Pernambuco,Lagoa Dos Gatos,6821,79.57,1751,20.43
Pernambuco,Lagoa Grande,12277,80.33,3006,19.67
Pernambuco,Lajedo,16510,70.2,7009,29.8
Pernambuco,Limoeiro,25468,72.1,9856,27.9
Pernambuco,Macaparana,9524,66.99,4692,33.01
Pernambuco,Machados,6270,77.25,1847,22.75
Pernambuco,Manari,8230,89.38,978,10.62
Pernambuco,Maraial,4040,71.14,1639,28.86
Pernambuco,Mirandiba,6904,81.61,1556,18.39
Pernambuco,Moreilândia,6448,88.74,818,11.26
Pernambuco,Moreno,24360,65.09,13064,34.91
Pernambuco,Nazaré Da Mata,12750,63.22,7418,36.78
Pernambuco,Olinda,144847,58.82,101401,41.18
Pernambuco,Orobó,10941,80.33,2679,19.67
Pernambuco,Orocó,7303,81.05,1708,18.95
Pernambuco,Ouricuri,30469,85.86,5018,14.14
Pernambuco,Palmares,21111,69.83,9121,30.17
Pernambuco,Palmeirina,3507,83.88,674,16.12
Pernambuco,Panelas,11117,77.08,3306,22.92
Pernambuco,Paranatama,7075,85.92,1159,14.08
Pernambuco,Parnamirim,12468,90.55,1301,9.45
Pernambuco,Passira,14746,75.5,4785,24.5
Pernambuco,Paudalho,21236,60.76,13715,39.24
Pernambuco,Paulista,108875,58.28,77951,41.72
Pernambuco,Pedra,11534,83.3,2312,16.7
Pernambuco,Pesqueira,29564,82.76,6157,17.24
Pernambuco,Petrolândia,14965,81.08,3493,18.92
Pernambuco,Petrolina,123571,67.62,59182,32.38
Pernambuco,Poção,6232,84.6,1134,15.4
Pernambuco,Pombos,10427,65.87,5403,34.13
Pernambuco,Primavera,5918,72.14,2285,27.86
Pernambuco,Quipapá,8821,81.77,1967,18.23
Pernambuco,Quixaba,4340,90.21,471,9.79
Pernambuco,Recife,558690,56.32,433317,43.68
Pernambuco,Riacho Das Almas,11721,71.92,4576,28.08
Pernambuco,Ribeirão,14648,69.6,6397,30.4
Pernambuco,Rio Formoso,8623,71.71,3401,28.29
Pernambuco,Sairé,6308,71.08,2567,28.92
Pernambuco,Salgadinho,3921,77,1171,23
Pernambuco,Salgueiro,26290,80.7,6288,19.3
Pernambuco,Saloá,7785,88.45,1017,11.55
Pernambuco,Sanharó,9748,79.61,2497,20.39
Pernambuco,Santa Cruz,8645,88.04,1174,11.96
Pernambuco,Santa Cruz Da Baixa Verde,6151,85.21,1068,14.79
Pernambuco,Santa Cruz Do Capibaribe,24462,47.88,26632,52.12
Pernambuco,Santa Filomena,8032,87.96,1099,12.04
Pernambuco,Santa Maria Da Boa Vista,18803,82.78,3911,17.22
Pernambuco,Santa Maria Do Cambucá,6135,71.75,2416,28.25
Pernambuco,Santa Terezinha,5042,83.87,970,16.13
Pernambuco,São Benedito Do Sul,4249,78.88,1138,21.12
Pernambuco,São Bento Do Una,19814,75.4,6466,24.6
Pernambuco,São Caitano,18488,77.91,5241,22.09
Pernambuco,São João,11706,86.21,1872,13.79
Pernambuco,São Joaquim Do Monte,9626,73.71,3433,26.29
Pernambuco,São José Da Coroa Grande,6524,58.05,4714,41.95
Pernambuco,São José Do Belmonte,16861,87.34,2443,12.66
Pernambuco,São José Do Egito,14107,79.75,3583,20.25
Pernambuco,São Lourenço Da Mata,39778,62.35,24022,37.65
Pernambuco,São Vicente Férrer,8099,76.13,2540,23.87
Pernambuco,Serra Talhada,35953,77.39,10506,22.61
Pernambuco,Serrita,10220,89.48,1202,10.52
Pernambuco,Sertânia,15461,85.73,2573,14.27
Pernambuco,Sirinhaém,14130,66.93,6982,33.07
Pernambuco,Solidão,3752,88.41,492,11.59
Pernambuco,Surubim,25284,69.14,11284,30.86
Pernambuco,Tabira,13249,83.03,2707,16.97
Pernambuco,Tacaimbó,6024,77.28,1771,22.72
Pernambuco,Tacaratu,11201,87.49,1602,12.51
Pernambuco,Tamandaré,9364,66.83,4648,33.17
Pernambuco,Taquaritinga Do Norte,9590,57.36,7129,42.64
Pernambuco,Terezinha,3974,83.56,782,16.44
Pernambuco,Terra Nova,6122,92.32,509,7.68
Pernambuco,Timbaúba,21670,67.6,10388,32.4
Pernambuco,Toritama,14615,55.53,11702,44.47
Pernambuco,Tracunhaém,6264,70.25,2653,29.75
Pernambuco,Trindade,12403,75.23,4083,24.77
Pernambuco,Triunfo,7552,84.38,1398,15.62
Pernambuco,Tupanatinga,9787,83.97,1869,16.03
Pernambuco,Tuparetama,5424,86.26,864,13.74
Pernambuco,Venturosa,8908,82.44,1897,17.56
Pernambuco,Verdejante,5286,88.53,685,11.47
Pernambuco,Vertente Do Lério,4788,80.91,1130,19.09
Pernambuco,Vertentes,8907,70.55,3718,29.45
Pernambuco,Vicência,11005,67.72,5245,32.28
Pernambuco,Vitória De Santo Antão,47793,58.86,33410,41.14
Pernambuco,Xexéu,5083,70.34,2143,29.66
Piauí,Acauã,4694,89.77,535,10.23
Piauí,Agricolândia,3165,83.18,640,16.82
Piauí,Água Branca,8576,71.9,3351,28.1
Piauí,Alagoinha Do Piauí,3755,77.57,1086,22.43
Piauí,Alegrete Do Piauí,2584,80.25,636,19.75
Piauí,Alto Longá,8272,83.69,1612,16.31
Piauí,Altos,23349,82.95,4800,17.05
Piauí,Alvorada Do Gurguéia,2823,81.73,631,18.27
Piauí,Amarante,9530,83.86,1834,16.14
Piauí,Angical Do Piauí,4205,81.79,936,18.21
Piauí,Anísio De Abreu,4913,88.55,635,11.45
Piauí,Antônio Almeida,1596,71.12,648,28.88
Piauí,Aroazes,3544,86.14,570,13.86
Piauí,Aroeiras Do Itaim,2652,83.21,535,16.79
Piauí,Arraial,2710,85.09,475,14.91
Piauí,Assunção Do Piauí,4459,89.38,530,10.62
Piauí,Avelino Lopes,5290,77.51,1535,22.49
Piauí,Baixa Grande Do Ribeiro,5723,70.13,2437,29.87
Piauí,Barra D'Alcântara,2178,85.31,375,14.69
Piauí,Barras,21341,78.39,5883,21.61
Piauí,Barreiras Do Piauí,1971,80.58,475,19.42
Piauí,Barro Duro,3294,74.91,1103,25.09
Piauí,Batalha,11939,76.31,3707,23.69
Piauí,Bela Vista Do Piauí,2387,84.38,442,15.62
Piauí,Belém Do Piauí,2062,84.47,379,15.53
Piauí,Beneditinos,6305,86.25,1005,13.75
Piauí,Bertolínia,2609,73.66,933,26.34
Piauí,Betânia Do Piauí,3955,91.3,377,8.7
Piauí,Boa Hora,3877,81.13,902,18.87
Piauí,Bocaina,3307,77.83,942,22.17
Piauí,Bom Jesus,10554,69.54,4623,30.46
Piauí,Bom Princípio Do Piauí,3789,78.74,1023,21.26
Piauí,Bonfim Do Piauí,3582,92.58,287,7.42
Piauí,Boqueirão Do Piauí,3473,86.67,534,13.33
Piauí,Brasileira,4864,84.92,864,15.08
Piauí,Brejo Do Piauí,2745,90.42,291,9.58
Piauí,Buriti Dos Lopes,9715,74.36,3349,25.64
Piauí,Buriti Dos Montes,4606,87.92,633,12.08
Piauí,Cabeceiras Do Piauí,5991,87.68,842,12.32
Piauí,Cajazeiras Do Piauí,2203,85.69,368,14.31
Piauí,Cajueiro Da Praia,4418,80.14,1095,19.86
Piauí,Caldeirão Grande Do Piauí,3465,83.82,669,16.18
Piauí,Campinas Do Piauí,3674,93.11,272,6.89
Piauí,Campo Alegre Do Fidalgo,3196,89.72,366,10.28
Piauí,Campo Grande Do Piauí,3391,87.69,476,12.31
Piauí,Campo Largo Do Piauí,3261,82.12,710,17.88
Piauí,Campo Maior,21073,74.97,7034,25.03
Piauí,Canavieira,2074,84.72,374,15.28
Piauí,Canto Do Buriti,9259,80.28,2275,19.72
Piauí,Capitão De Campos,6397,83.5,1264,16.5
Piauí,Capitão Gervásio Oliveira,2765,92.44,226,7.56
Piauí,Caracol,5493,86.86,831,13.14
Piauí,Caraúbas Do Piauí,3036,77.69,872,22.31
Piauí,Caridade Do Piauí,3133,89.11,383,10.89
Piauí,Castelo Do Piauí,9018,76.92,2706,23.08
Piauí,Caxingó,3641,85.29,628,14.71
Piauí,Cocal,13174,78.38,3634,21.62
Piauí,Cocal De Telha,2951,87.91,406,12.09
Piauí,Cocal Dos Alves,3912,90.79,397,9.21
Piauí,Coivaras,3386,80.79,805,19.21
Piauí,Colônia Do Gurguéia,3239,81.1,755,18.9
Piauí,Colônia Do Piauí,3941,86.73,603,13.27
Piauí,Conceição Do Canindé,3002,86.14,483,13.86
Piauí,Coronel José Dias,3597,91.95,315,8.05
Piauí,Corrente,11554,74.44,3968,25.56
Piauí,Cristalândia Do Piauí,3523,82.24,761,17.76
Piauí,Cristino Castro,4748,80.98,1115,19.02
Piauí,Curimatá,5068,73.94,1786,26.06
Piauí,Currais,3470,83.35,693,16.65
Piauí,Curral Novo Do Piauí,3392,92.07,292,7.93
Piauí,Curralinhos,3344,86.48,523,13.52
Piauí,Demerval Lobão,7498,77.4,2189,22.6
Piauí,Dirceu Arcoverde,4242,90.18,462,9.82
Piauí,Dom Expedito Lopes,4200,80.66,1007,19.34
Piauí,Dom Inocêncio,5252,90.33,562,9.67
Piauí,Domingos Mourão,2815,87.78,392,12.22
Piauí,Elesbão Veloso,7845,85.13,1370,14.87
Piauí,Eliseu Martins,2270,82.37,486,17.63
Piauí,Esperantina,16876,73.75,6006,26.25
Piauí,Fartura Do Piauí,3266,92.52,264,7.48
Piauí,Flores Do Piauí,2538,84.12,479,15.88
Piauí,Floresta Do Piauí,1635,87.76,228,12.24
Piauí,Floriano,26202,75.67,8425,24.33
Piauí,Francinópolis,2783,87.63,393,12.37
Piauí,Francisco Ayres,2857,84.85,510,15.15
Piauí,Francisco Macedo,1820,84.97,322,15.03
Piauí,Francisco Santos,4616,84.19,867,15.81
Piauí,Fronteiras,5704,80.51,1381,19.49
Piauí,Geminiano,4226,85.46,719,14.54
Piauí,Gilbués,5033,81.68,1129,18.32
Piauí,Guadalupe,4943,80.39,1206,19.61
Piauí,Guaribas,2949,93.86,193,6.14
Piauí,Hugo Napoleão,2554,81.65,574,18.35
Piauí,Ilha Grande,5493,81.39,1256,18.61
Piauí,Inhuma,8009,82.95,1646,17.05
Piauí,Ipiranga Do Piauí,5159,88.43,675,11.57
Piauí,Isaías Coelho,4469,92.09,384,7.91
Piauí,Itainópolis,6314,83.41,1256,16.59
Piauí,Itaueira,5292,79.92,1330,20.08
Piauí,Jacobina Do Piauí,3606,86.21,577,13.79
Piauí,Jaicós,8170,83.5,1614,16.5
Piauí,Jardim Do Mulato,2598,78.68,704,21.32
Piauí,Jatobá Do Piauí,4294,85.42,733,14.58
Piauí,Jerumenha,2788,81,654,19
Piauí,João Costa,2311,86.39,364,13.61
Piauí,Joaquim Pires,6896,77.9,1956,22.1
Piauí,Joca Marques,2982,81.36,683,18.64
Piauí,José De Freitas,23601,86.01,3840,13.99
Piauí,Juazeiro Do Piauí,3420,81.84,759,18.16
Piauí,Júlio Borges,3040,87.91,418,12.09
Piauí,Jurema,3287,88.08,445,11.92
Piauí,Lagoa Alegre,5478,86.64,845,13.36
Piauí,Lagoa De São Francisco,3741,84.56,683,15.44
Piauí,Lagoa Do Barro Do Piauí,3109,88.6,400,11.4
Piauí,Lagoa Do Piauí,2875,79.66,734,20.34
Piauí,Lagoa Do Sítio,3011,85.91,494,14.09
Piauí,Lagoinha Do Piauí,1960,82.32,421,17.68
Piauí,Landri Sales,2828,84.8,507,15.2
Piauí,Luis Correia,15651,78.2,4364,21.8
Piauí,Luzilândia,11551,78.4,3183,21.6
Piauí,Madeiro,3798,83.07,774,16.93
Piauí,Manoel Emídio,2985,84.99,527,15.01
Piauí,Marcolândia,4547,74.98,1517,25.02
Piauí,Marcos Parente,2168,72.22,834,27.78
Piauí,Massapê Do Piauí,4107,90.82,415,9.18
Piauí,Matias Olímpio,5074,80.22,1251,19.78
Piauí,Miguel Alves,15287,83.64,2991,16.36
Piauí,Miguel Leão,767,62.16,467,37.84
Piauí,Milton Brandão,3349,68.22,1560,31.78
Piauí,Monsenhor Gil,6538,81.42,1492,18.58
Piauí,Monsenhor Hipólito,4734,85.67,792,14.33
Piauí,Monte Alegre Do Piauí,5704,85.7,952,14.3
Piauí,Morro Cabeça No Tempo,2131,79.37,554,20.63
Piauí,Morro Do Chapéu Do Piauí,3304,82.33,709,17.67
Piauí,Murici Dos Portelas,3622,81.87,802,18.13
Piauí,Nazaré Do Piauí,4484,90.51,470,9.49
Piauí,Nazária,7156,81.01,1678,18.99
Piauí,Nossa Senhora De Nazaré,3869,87.42,557,12.58
Piauí,Nossa Senhora Dos Remédios,5058,79.97,1267,20.03
Piauí,Nova Santa Rita,2934,92.03,254,7.97
Piauí,Novo Oriente Do Piauí,3394,89.08,416,10.92
Piauí,Novo Santo Antônio,3005,87.89,414,12.11
Piauí,Oeiras,17777,77.5,5162,22.5
Piauí,Olho D'Água Do Piauí,1482,81.79,330,18.21
Piauí,Padre Marcos,3893,83.42,774,16.58
Piauí,Paes Landim,2187,72.92,812,27.08
Piauí,Pajeú Do Piauí,2136,84.56,390,15.44
Piauí,Palmeira Do Piauí,2689,78.58,733,21.42
Piauí,Palmeirais,8211,86.52,1279,13.48
Piauí,Paquetá,2676,83.11,544,16.89
Piauí,Parnaguá,4577,84.81,820,15.19
Piauí,Parnaíba,57757,65.68,30185,34.32
Piauí,Passagem Franca Do Piauí,2141,77.46,623,22.54
Piauí,Patos Do Piauí,3586,87.78,499,12.22
Piauí,Pau D'Arco Do Piauí,3337,84.89,594,15.11
Piauí,Paulistana,10781,85.08,1891,14.92
Piauí,Pavussu,2534,89.99,282,10.01
Piauí,Pedro Ii,18543,76.67,5641,23.33
Piauí,Pedro Laurentino,1543,70.23,654,29.77
Piauí,Picos,31661,73.25,11563,26.75
Piauí,Pimenteiras,5701,83.32,1141,16.68
Piauí,Pio Ix,9647,85.96,1576,14.04
Piauí,Piracuruca,14610,77.96,4130,22.04
Piauí,Piripiri,28281,75.3,9279,24.7
Piauí,Porto,4930,76.35,1527,23.65
Piauí,Porto Alegre Do Piauí,1204,79.42,312,20.58
Piauí,Prata Do Piauí,2181,88.37,287,11.63
Piauí,Queimada Nova,4975,87.39,718,12.61
Piauí,Redenção Do Gurguéia,3566,72.29,1367,27.71
Piauí,Regeneração,8683,86.42,1365,13.58
Piauí,Riacho Frio,2832,89.28,340,10.72
Piauí,Ribeira Do Piauí,2345,86.79,357,13.21
Piauí,Ribeiro Gonçalves,2979,75.08,989,24.92
Piauí,Rio Grande Do Piauí,3486,86.18,559,13.82
Piauí,Santa Cruz Do Piauí,3709,85.52,628,14.48
Piauí,Santa Cruz Dos Milagres,2107,83.98,402,16.02
Piauí,Santa Filomena,2927,73.86,1036,26.14
Piauí,Santa Luz,3023,75.92,959,24.08
Piauí,Santa Rosa Do Piauí,2626,77.9,745,22.1
Piauí,Santana Do Piauí,2720,82.2,589,17.8
Piauí,Santo Antônio De Lisboa,3617,77.82,1031,22.18
Piauí,Santo Antônio Dos Milagres,1223,83.37,244,16.63
Piauí,Santo Inácio Do Piauí,2263,86.28,360,13.72
Piauí,São Braz Do Piauí,2921,92.35,242,7.65
Piauí,São Félix Do Piauí,1953,73.28,712,26.72
Piauí,São Francisco De Assis Do Piauí,2899,77.45,844,22.55
Piauí,São Francisco Do Piauí,3074,71.47,1227,28.53
Piauí,São Gonçalo Do Gurguéia,1613,81.71,361,18.29
Piauí,São Gonçalo Do Piauí,2642,75.88,840,24.12
Piauí,São João Da Canabrava,3171,86.88,479,13.12
Piauí,São João Da Fronteira,3039,82.34,652,17.66
Piauí,São João Da Serra,4008,82.4,856,17.6
Piauí,São João Da Varjota,2454,82.16,533,17.84
Piauí,São João Do Arraial,4059,73.63,1454,26.37
Piauí,São João Do Piauí,9359,80.83,2220,19.17
Piauí,São José Do Divino,3308,84.43,610,15.57
Piauí,São José Do Peixe,1943,85.9,319,14.1
Piauí,São José Do Piauí,3947,85.56,666,14.44
Piauí,São Julião,2860,69.98,1227,30.02
Piauí,São Lourenço Do Piauí,3647,91.68,331,8.32
Piauí,São Luis Do Piauí,1831,83,375,17
Piauí,São Miguel Da Baixa Grande,1516,79.75,385,20.25
Piauí,São Miguel Do Fidalgo,1910,90.78,194,9.22
Piauí,São Miguel Do Tapuio,9604,86.12,1548,13.88
Piauí,São Pedro Do Piauí,6717,77.91,1905,22.09
Piauí,São Raimundo Nonato,17693,84.85,3159,15.15
Piauí,Sebastião Barros,2800,83.98,534,16.02
Piauí,Sebastião Leal,2207,66.32,1121,33.68
Piauí,Sigefredo Pacheco,5755,84.71,1039,15.29
Piauí,Simões,7719,85.68,1290,14.32
Piauí,Simplício Mendes,6432,83.83,1241,16.17
Piauí,Socorro Do Piauí,2465,82.77,513,17.23
Piauí,Sussuapara,4398,84.24,823,15.76
Piauí,Tamboril Do Piauí,1770,85.55,299,14.45
Piauí,Tanque Do Piauí,1524,82.38,326,17.62
Piauí,Teresina,317918,66.44,160558,33.56
Piauí,União,22583,78.79,6079,21.21
Piauí,Uruçuí,9697,69.69,4218,30.31
Piauí,Valença Do Piauí,10242,79.38,2661,20.62
Piauí,Várzea Branca,3255,90.29,350,9.71
Piauí,Várzea Grande,2319,82.26,500,17.74
Piauí,Vera Mendes,2306,88.28,306,11.72
Piauí,Vila Nova Do Piauí,1849,81.71,414,18.29
Piauí,Wall Ferraz,2576,79.24,675,20.76
Rio de Janeiro,Angra Dos Reis,32899,33.39,65638,66.61
Rio de Janeiro,Aperibé,3162,40.91,4567,59.09
Rio de Janeiro,Araruama,24357,32.24,51201,67.76
Rio de Janeiro,Areal,3107,41.09,4454,58.91
Rio de Janeiro,Armação Dos Búzios,8320,34.04,16125,65.96
Rio de Janeiro,Arraial Do Cabo,8428,35.88,15062,64.12
Rio de Janeiro,Barra Do Piraí,26016,50.02,25999,49.98
Rio de Janeiro,Barra Mansa,47486,45.79,56219,54.21
Rio de Janeiro,Belford Roxo,102528,39.8,155071,60.2
Rio de Janeiro,Bom Jardim,7249,43.32,9485,56.68
Rio de Janeiro,Bom Jesus Do Itabapoana,9839,43.75,12649,56.25
Rio de Janeiro,Cabo Frio,40668,33.32,81373,66.68
Rio de Janeiro,Cachoeiras De Macacu,13330,38.9,20933,61.1
Rio de Janeiro,Cambuci,4793,50.43,4712,49.57
Rio de Janeiro,Campos Dos Goytacazes,100427,36.86,171999,63.14
Rio de Janeiro,Cantagalo,5613,46.61,6430,53.39
Rio de Janeiro,Carapebus,4225,43.75,5433,56.25
Rio de Janeiro,Cardoso Moreira,3465,38.81,5463,61.19
Rio de Janeiro,Carmo,6208,54.63,5156,45.37
Rio de Janeiro,Casimiro De Abreu,8213,32.83,16803,67.17
Rio de Janeiro,Comendador Levy Gasparian,3831,58.88,2675,41.12
Rio de Janeiro,Conceição De Macabu,6876,52.04,6336,47.96
Rio de Janeiro,Cordeiro,5982,45.64,7124,54.36
Rio de Janeiro,Duas Barras,3925,50.94,3780,49.06
Rio de Janeiro,Duque De Caxias,213922,41.69,299197,58.31
Rio de Janeiro,Engenheiro Paulo De Frontin,4268,49.56,4344,50.44
Rio de Janeiro,Guapimirim,12349,38.98,19328,61.02
Rio de Janeiro,Iguaba Grande,6453,31.92,13766,68.08
Rio de Janeiro,Itaboraí,55866,42.07,76938,57.93
Rio de Janeiro,Itaguaí,25434,35.66,45882,64.34
Rio de Janeiro,Italva,3073,35.12,5676,64.88
Rio de Janeiro,Itaocara,5337,34.69,10047,65.31
Rio de Janeiro,Itaperuna,19567,34.74,36755,65.26
Rio de Janeiro,Itatiaia,8278,42.31,11288,57.69
Rio de Janeiro,Japeri,23369,41.7,32666,58.3
Rio de Janeiro,Laje Do Muriaé,3269,59.5,2225,40.5
Rio de Janeiro,Macaé,58014,45.63,69114,54.37
Rio de Janeiro,Macuco,2848,51.13,2722,48.87
Rio de Janeiro,Magé,59832,39.99,89784,60.01
Rio de Janeiro,Mangaratiba,10142,36.06,17984,63.94
Rio de Janeiro,Maricá,54061,48.26,57955,51.74
Rio de Janeiro,Mendes,5723,48.95,5969,51.05
Rio de Janeiro,Mesquita,39663,38.33,63809,61.67
Rio de Janeiro,Miguel Pereira,7537,41.9,10451,58.1
Rio de Janeiro,Miracema,8938,53.61,7734,46.39
Rio de Janeiro,Natividade,4609,48.41,4912,51.59
Rio de Janeiro,Nilópolis,39207,39.41,60276,60.59
Rio de Janeiro,Niterói,162882,51.21,155186,48.79
Rio de Janeiro,Nova Friburgo,46661,40.56,68371,59.44
Rio de Janeiro,Nova Iguaçu,171677,37.03,291907,62.97
Rio de Janeiro,Paracambi,10260,39.79,15528,60.21
Rio de Janeiro,Paraíba Do Sul,11138,44.16,14086,55.84
Rio de Janeiro,Paraty,9086,37.21,15329,62.79
Rio de Janeiro,Paty Do Alferes,6589,37.33,11062,62.67
Rio de Janeiro,Petrópolis,67181,37.75,110803,62.25
Rio de Janeiro,Pinheiral,7542,54.09,6402,45.91
Rio de Janeiro,Piraí,8385,48.41,8935,51.59
Rio de Janeiro,Porciúncula,5510,53.91,4711,46.09
Rio de Janeiro,Porto Real,5970,43.24,7838,56.76
Rio de Janeiro,Quatis,4289,50.29,4239,49.71
Rio de Janeiro,Queimados,31766,41.1,45518,58.9
Rio de Janeiro,Quissamã,7545,52.13,6928,47.87
Rio de Janeiro,Resende,27584,38.14,44732,61.86
Rio de Janeiro,Rio Bonito,12124,34.82,22691,65.18
Rio de Janeiro,Rio Claro,5989,51.35,5673,48.65
